time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-19 00:00:00+00:00,,,4,2
2022-05-20 00:00:00+00:00,,,23,2
2022-05-21 00:00:00+00:00,,,39,3
2022-05-22 00:00:00+00:00,,,1,1
2022-05-23 00:00:00+00:00,,,8,3
2022-05-24 00:00:00+00:00,,,1,1
2022-05-29 00:00:00+00:00,1.0,1.0,1,1
2022-05-30 00:00:00+00:00,1.0,1.0,1,1
2022-05-31 00:00:00+00:00,,,2,1
