time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-02 00:00:00+00:00,1,1,3.0,1.0
2025-08-06 00:00:00+00:00,1,1,,
2025-08-08 00:00:00+00:00,2,2,,
2025-08-13 00:00:00+00:00,1,1,7.0,1.0
