url_path,views_total,views_unique
/gitblit-org/gitblit-maven,5,2
/gitblit-org/gitblit-maven/tree/gh-pages/com,2,2
/gitblit-org/gitblit-maven/blob/gh-pages/com/gitblit/gitblit/1.10.0/gitblit-1.10.0.zip,2,1
/gitblit-org/gitblit-maven/blob/gh-pages/com/gitblit/gitblit/1.10.0/gitblit-1.10.0.war,1,1
/gitblit-org/gitblit-maven/tree/gh-pages/com/gitblit,1,1
/gitblit-org/gitblit-maven/tree/gh-pages/com/gitblit/gitblit,1,1
/gitblit-org/gitblit-maven/tree/gh-pages/com/gitblit/gitblit/1.10.0,1,1
/gitblit-org/gitblit-maven/tree/gh-pages/com/google/inject/extensions/guice-servlet,1,1
