time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-18 00:00:00+00:00,1,1,,
2025-10-21 00:00:00+00:00,1,1,,
2025-10-25 00:00:00+00:00,1,1,,
2025-10-26 00:00:00+00:00,3,1,,
2025-10-29 00:00:00+00:00,234,6,,
2025-10-30 00:00:00+00:00,1,1,1.0,1.0
