referrer,views_total,views_unique
Google,378,214
gitblit.github.io,246,65
github.com,180,53
DuckDuckGo,90,83
Bing,55,46
cn.bing.com,33,25
yandex.ru,22,20
link.csdn.net,12,7
Baidu,11,11
zhidao.baidu.com,9,1
