time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-13 00:00:00+00:00,2.0,1.0,51,16
2022-11-14 00:00:00+00:00,103.0,7.0,110,60
2022-11-15 00:00:00+00:00,452.0,5.0,169,67
2022-11-16 00:00:00+00:00,8.0,7.0,107,58
2022-11-17 00:00:00+00:00,2.0,2.0,198,81
2022-11-18 00:00:00+00:00,10.0,9.0,183,68
2022-11-19 00:00:00+00:00,1.0,1.0,109,31
2022-11-20 00:00:00+00:00,16.0,7.0,198,38
2022-11-21 00:00:00+00:00,21.0,8.0,792,86
2022-11-22 00:00:00+00:00,6.0,6.0,387,91
2022-11-23 00:00:00+00:00,4.0,4.0,171,72
2022-11-24 00:00:00+00:00,5.0,4.0,203,74
2022-11-25 00:00:00+00:00,9.0,6.0,176,55
2022-11-26 00:00:00+00:00,5.0,2.0,116,32
2022-11-27 00:00:00+00:00,,,14,1
