referrer,views_total,views_unique
gitblit.github.io,347,69
Google,331,190
github.com,196,50
DuckDuckGo,122,105
Bing,80,69
cn.bing.com,54,32
yandex.ru,22,18
gitee.com,18,3
Baidu,16,13
iciql.com,10,1
