referrer,views_total,views_unique
Google,369,201
gitblit.github.io,299,80
DuckDuckGo,152,129
github.com,145,45
Bing,78,63
cn.bing.com,30,25
gitblit.com,28,6
yandex.ru,24,20
Baidu,20,20
ecosia.org,11,8
