referrer,views_total,views_unique
gitblit.github.io,320,67
Google,317,175
github.com,195,66
DuckDuckGo,131,110
Bing,90,75
cn.bing.com,40,35
groups.google.com,37,3
yandex.ru,27,22
Baidu,21,12
gitee.com,9,5
