referrer,views_total,views_unique
Google,378,220
gitblit.github.io,256,75
DuckDuckGo,145,114
github.com,94,33
Bing,92,73
yandex.ru,31,26
cn.bing.com,28,24
Baidu,24,21
link.csdn.net,13,7
search.brave.com,10,5
