referrer,views_total,views_unique
Google,385,223
gitblit.github.io,358,87
DuckDuckGo,218,201
github.com,193,68
Bing,81,75
cn.bing.com,71,32
yandex.ru,43,35
Baidu,21,16
nvd.nist.gov,16,8
cve.mitre.org,13,8
