referrer,views_total,views_unique
Google,392,232
gitblit.github.io,357,87
github.com,250,74
DuckDuckGo,213,188
Bing,83,72
cn.bing.com,60,31
yandex.ru,33,30
Baidu,19,15
gitee.com,18,4
gitblit.com,13,7
