time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-18 00:00:00+00:00,4.0,3.0,57,24
2022-09-19 00:00:00+00:00,2.0,2.0,68,52
2022-09-20 00:00:00+00:00,3.0,2.0,132,67
2022-09-21 00:00:00+00:00,4.0,3.0,194,89
2022-09-22 00:00:00+00:00,2.0,1.0,124,71
2022-09-23 00:00:00+00:00,9.0,8.0,92,63
2022-09-24 00:00:00+00:00,6.0,3.0,72,29
2022-09-25 00:00:00+00:00,,,59,24
2022-09-26 00:00:00+00:00,1.0,1.0,113,66
2022-09-27 00:00:00+00:00,2.0,2.0,124,68
2022-09-28 00:00:00+00:00,1.0,1.0,113,64
2022-09-29 00:00:00+00:00,3.0,3.0,129,63
2022-09-30 00:00:00+00:00,5.0,5.0,93,52
2022-10-01 00:00:00+00:00,4.0,1.0,48,22
2022-10-02 00:00:00+00:00,,,2,2
