referrer,views_total,views_unique
Google,388,217
gitblit.github.io,239,60
github.com,121,33
DuckDuckGo,81,69
Bing,50,38
Baidu,17,7
yandex.ru,16,15
cn.bing.com,15,12
link.csdn.net,10,4
quora.com,8,1
