referrer,views_total,views_unique
gitblit.github.io,629,181
Google,460,276
github.com,447,112
Bing,41,26
DuckDuckGo,32,28
Baidu,32,24
zerobox.org,20,13
cn.bing.com,17,8
gitblit.com,16,9
yandex.ru,15,13
