referrer,views_total,views_unique
Google,484,271
gitblit.github.io,420,124
github.com,302,90
DuckDuckGo,67,57
Baidu,39,26
Bing,36,29
stackoverflow.com,18,12
cn.bing.com,17,15
gitblit.com,15,7
yandex.ru,13,13
