referrer,views_total,views_unique
gitblit.github.io,302,66
Google,247,163
DuckDuckGo,145,126
github.com,107,38
Bing,58,49
cn.bing.com,38,28
Baidu,28,16
yandex.ru,22,21
gitblit.com,22,4
cnblogs.com,8,6
