referrer,views_total,views_unique
Google,338,191
gitblit.github.io,277,70
github.com,217,61
DuckDuckGo,157,126
Bing,96,68
cn.bing.com,34,25
stackoverflow.com,25,8
yandex.ru,18,17
Baidu,15,11
StartPage,14,1
