referrer,views_total,views_unique
v2ex.com,423,329
Google,368,224
gitblit.github.io,332,103
github.com,302,74
DuckDuckGo,190,159
Bing,83,60
cn.bing.com,46,33
Baidu,18,18
gitblit.com,18,4
yandex.ru,15,14
