referrer,views_total,views_unique
Google,615,251
gitblit.github.io,425,91
github.com,323,77
DuckDuckGo,25,14
Baidu,20,10
Bing,19,15
gitblit.com,17,6
cnblogs.com,13,7
yandex.ru,11,10
ecosia.org,5,2
