referrer,views_total,views_unique
Google,366,219
gitblit.github.io,365,94
DuckDuckGo,166,142
github.com,153,60
Bing,98,77
cn.bing.com,59,44
gitblit.com,34,6
yandex.ru,32,28
Baidu,25,16
gitee.com,19,6
