referrer,views_total,views_unique
Google,331,178
gitblit.github.io,234,72
DuckDuckGo,137,115
github.com,132,41
Bing,70,58
cn.bing.com,27,22
yandex.ru,23,19
Baidu,19,19
gitblit.com,17,5
ecosia.org,8,6
