referrer,views_total,views_unique
Google,341,176
gitblit.github.io,224,70
DuckDuckGo,122,104
github.com,103,34
Bing,72,58
yandex.ru,26,22
cn.bing.com,25,20
Baidu,23,20
ecosia.org,9,8
link.csdn.net,8,4
