time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-21 00:00:00+00:00,1,1,212,90
2022-06-22 00:00:00+00:00,4,4,170,82
2022-06-23 00:00:00+00:00,5,5,235,97
2022-06-24 00:00:00+00:00,7,6,257,76
2022-06-25 00:00:00+00:00,9,4,76,36
2022-06-26 00:00:00+00:00,6,5,35,20
2022-06-27 00:00:00+00:00,2,2,135,75
2022-06-28 00:00:00+00:00,4,3,154,79
2022-06-29 00:00:00+00:00,3,3,180,74
2022-06-30 00:00:00+00:00,2,2,159,73
2022-07-01 00:00:00+00:00,6,5,203,56
2022-07-02 00:00:00+00:00,5,2,84,25
2022-07-03 00:00:00+00:00,2,2,54,22
2022-07-04 00:00:00+00:00,1,1,191,71
