referrer,views_total,views_unique
gitblit.github.io,495,139
Google,383,246
github.com,350,87
Bing,33,24
DuckDuckGo,28,23
Baidu,25,18
yandex.ru,18,15
cn.bing.com,16,7
gitblit.com,14,8
useof.org,14,1
