referrer,views_total,views_unique
Google,362,237
gitblit.github.io,254,94
github.com,202,65
DuckDuckGo,164,143
Bing,85,59
Baidu,46,23
cn.bing.com,42,28
gitee.com,18,6
yandex.ru,14,12
gitblit.com,10,3
