referrer,views_total,views_unique
Google,388,201
gitblit.github.io,243,73
github.com,204,70
DuckDuckGo,158,127
Bing,105,86
cn.bing.com,47,36
yandex.ru,27,22
gitee.com,24,8
gitblit.com,23,4
Baidu,20,12
