referrer,views_total,views_unique
gitblit.github.io,427,93
Google,291,194
DuckDuckGo,161,137
github.com,110,47
Bing,82,63
cn.bing.com,48,35
gitblit.com,34,6
yandex.ru,22,21
gitee.com,17,5
StartPage,14,1
