referrer,views_total,views_unique
gitblit.github.io,323,80
Google,321,211
github.com,288,63
DuckDuckGo,29,15
Baidu,15,13
gitee.com,15,5
Bing,13,10
quora.com,13,4
cn.bing.com,12,11
yandex.ru,11,11
