referrer,views_total,views_unique
Google,450,273
gitblit.github.io,343,104
github.com,244,75
DuckDuckGo,185,158
Bing,95,65
Baidu,50,25
cn.bing.com,40,26
gitee.com,19,7
yandex.ru,17,14
ecosia.org,10,10
