time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-15 00:00:00+00:00,16,7,63,14
2022-01-16 00:00:00+00:00,1,1,36,18
2022-01-17 00:00:00+00:00,8,7,152,52
2022-01-18 00:00:00+00:00,2,2,227,51
2022-01-19 00:00:00+00:00,2,2,118,55
2022-01-20 00:00:00+00:00,2,2,178,57
2022-01-21 00:00:00+00:00,3,3,90,46
2022-01-22 00:00:00+00:00,1,1,31,22
2022-01-23 00:00:00+00:00,2,2,30,19
2022-01-24 00:00:00+00:00,3,3,137,48
2022-01-25 00:00:00+00:00,4,4,107,55
2022-01-26 00:00:00+00:00,4,4,152,37
2022-01-27 00:00:00+00:00,2,2,128,53
2022-01-28 00:00:00+00:00,4,3,85,40
