referrer,views_total,views_unique
Google,320,176
gitblit.github.io,222,69
DuckDuckGo,133,112
github.com,114,37
Bing,75,63
yandex.ru,25,21
cn.bing.com,22,18
Baidu,17,17
gitblit.com,16,4
ecosia.org,10,8
