time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-22 00:00:00+00:00,6.0,6.0,117,53
2022-05-23 00:00:00+00:00,3.0,3.0,345,128
2022-05-24 00:00:00+00:00,2.0,1.0,237,115
2022-05-25 00:00:00+00:00,1.0,1.0,289,112
2022-05-26 00:00:00+00:00,9.0,5.0,151,63
2022-05-27 00:00:00+00:00,12.0,7.0,191,86
2022-05-28 00:00:00+00:00,5.0,4.0,57,29
2022-05-29 00:00:00+00:00,2.0,2.0,62,32
2022-05-30 00:00:00+00:00,5.0,5.0,176,85
2022-05-31 00:00:00+00:00,3.0,3.0,163,83
2022-06-01 00:00:00+00:00,1.0,1.0,233,111
2022-06-02 00:00:00+00:00,3.0,3.0,136,78
2022-06-03 00:00:00+00:00,,,111,60
2022-06-04 00:00:00+00:00,1.0,1.0,102,36
2022-06-05 00:00:00+00:00,,,4,3
