referrer,views_total,views_unique
gitblit.github.io,722,200
github.com,497,124
Google,478,289
Baidu,43,30
DuckDuckGo,32,26
Bing,31,24
zerobox.org,23,15
cn.bing.com,18,9
gitblit.com,14,8
yandex.ru,13,12
