referrer,views_total,views_unique
Google,450,212
gitblit.github.io,373,88
DuckDuckGo,247,220
github.com,199,58
Bing,69,58
cn.bing.com,36,30
Baidu,34,20
yandex.ru,24,23
ecosia.org,13,12
gitblit.com,13,10
