referrer,views_total,views_unique
Google,390,234
gitblit.github.io,312,76
DuckDuckGo,246,217
github.com,206,62
Bing,69,58
cn.bing.com,54,28
Baidu,21,16
gitblit.com,19,8
yandex.ru,17,15
ecosia.org,15,11
