referrer,views_total,views_unique
Google,366,208
gitblit.github.io,323,78
github.com,240,67
DuckDuckGo,177,143
Bing,105,77
cn.bing.com,37,27
stackoverflow.com,25,8
yandex.ru,22,19
Baidu,16,12
StartPage,14,1
