referrer,views_total,views_unique
Google,258,177
gitblit.github.io,237,55
github.com,205,45
Bing,28,19
DuckDuckGo,26,23
gitblit.com,19,3
yandex.ru,16,13
useof.org,14,1
cn.bing.com,10,5
stackoverflow.com,5,3
