referrer,views_total,views_unique
Google,1185,207
gitblit.github.io,295,76
github.com,187,48
DuckDuckGo,122,111
Bing,70,60
cn.bing.com,48,29
quora.com,45,3
gitblit.com,43,8
Baidu,35,13
yandex.ru,27,26
