referrer,views_total,views_unique
Google,1647,245
gitblit.github.io,358,93
github.com,204,52
DuckDuckGo,148,131
Bing,89,76
cn.bing.com,62,39
gitblit.com,45,9
Baidu,37,15
yandex.ru,28,28
quora.com,26,2
