referrer,views_total,views_unique
Google,448,228
github.com,307,70
gitblit.github.io,256,79
Bing,29,17
DuckDuckGo,23,13
Baidu,23,13
gitblit.com,14,4
cnblogs.com,13,7
yandex.ru,11,10
stackoom.com,8,3
