referrer,views_total,views_unique
gitblit.github.io,433,74
Google,338,198
github.com,224,65
DuckDuckGo,145,123
Bing,87,74
cn.bing.com,40,37
groups.google.com,36,2
gitee.com,23,5
yandex.ru,19,18
Baidu,11,9
