referrer,views_total,views_unique
gitblit.github.io,500,141
Google,392,259
github.com,344,83
Bing,32,23
DuckDuckGo,28,23
Baidu,25,18
yandex.ru,18,15
useof.org,18,2
cn.bing.com,16,7
gitblit.com,14,8
