time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-18 00:00:00+00:00,1.0,1.0,103,59
2022-04-19 00:00:00+00:00,3.0,3.0,168,79
2022-04-20 00:00:00+00:00,3.0,3.0,417,259
2022-04-21 00:00:00+00:00,1.0,1.0,367,260
2022-04-22 00:00:00+00:00,1.0,1.0,252,108
2022-04-23 00:00:00+00:00,4.0,4.0,98,44
2022-04-24 00:00:00+00:00,11.0,5.0,142,44
2022-04-25 00:00:00+00:00,1.0,1.0,234,108
2022-04-26 00:00:00+00:00,4.0,4.0,257,109
2022-04-27 00:00:00+00:00,4.0,4.0,202,107
2022-04-28 00:00:00+00:00,7.0,3.0,199,95
2022-04-29 00:00:00+00:00,3.0,3.0,181,102
2022-04-30 00:00:00+00:00,3.0,2.0,96,45
2022-05-01 00:00:00+00:00,1.0,1.0,103,47
2022-05-02 00:00:00+00:00,,,8,6
