referrer,views_total,views_unique
gitblit.github.io,300,75
Google,288,184
github.com,234,52
DuckDuckGo,41,28
quora.com,28,4
cn.bing.com,18,9
Bing,15,15
Baidu,13,9
yandex.ru,11,11
so.com,6,3
