referrer,views_total,views_unique
Google,407,224
gitblit.github.io,227,56
github.com,131,36
DuckDuckGo,68,61
Bing,45,34
cn.bing.com,17,14
Baidu,15,6
yandex.ru,14,13
quora.com,8,1
gitblit.com,7,4
