referrer,views_total,views_unique
v2ex.com,423,329
Google,368,207
gitblit.github.io,314,97
github.com,254,73
DuckDuckGo,180,150
Bing,75,52
cn.bing.com,38,30
Baidu,19,18
gitblit.com,14,3
yandex.ru,13,13
