referrer,views_total,views_unique
Google,269,158
gitblit.github.io,240,79
DuckDuckGo,148,129
github.com,95,34
Bing,78,53
cn.bing.com,34,28
yandex.ru,34,28
Baidu,19,14
stackoverflow.com,8,5
gitee.com,8,3
