referrer,views_total,views_unique
Google,481,174
gitblit.github.io,209,57
github.com,136,38
DuckDuckGo,73,65
Bing,50,43
Baidu,25,8
cn.bing.com,23,18
yandex.ru,14,14
gitblit.com,9,4
zhidao.baidu.com,9,1
