referrer,views_total,views_unique
Google,1321,228
gitblit.github.io,281,79
github.com,169,47
DuckDuckGo,127,115
Bing,78,66
cn.bing.com,52,33
gitblit.com,45,9
Baidu,36,14
yandex.ru,26,25
quora.com,26,2
