referrer,views_total,views_unique
Google,514,281
gitblit.github.io,436,130
github.com,296,88
DuckDuckGo,75,65
Baidu,40,27
Bing,37,30
cn.bing.com,20,18
stackoverflow.com,18,12
gitblit.com,15,7
yandex.ru,14,14
