referrer,views_total,views_unique
Google,450,248
gitblit.github.io,338,97
github.com,257,69
DuckDuckGo,80,70
Bing,29,26
Baidu,24,18
cn.bing.com,20,18
gitblit.com,15,7
stackoverflow.com,14,9
yandex.ru,11,11
