referrer,views_total,views_unique
gitblit.github.io,342,73
Google,310,181
github.com,145,49
Baidu,14,13
quora.com,12,1
gitblit.com,8,2
cn.bing.com,7,7
Bing,6,5
DuckDuckGo,6,5
cnblogs.com,6,4
