time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-30 00:00:00+00:00,7.0,2.0,100,31
2022-10-31 00:00:00+00:00,29.0,4.0,165,80
2022-11-01 00:00:00+00:00,13.0,4.0,287,74
2022-11-02 00:00:00+00:00,7.0,6.0,117,66
2022-11-03 00:00:00+00:00,7.0,7.0,149,69
2022-11-04 00:00:00+00:00,4.0,2.0,78,44
2022-11-05 00:00:00+00:00,6.0,3.0,55,28
2022-11-06 00:00:00+00:00,13.0,6.0,163,24
2022-11-07 00:00:00+00:00,4.0,4.0,106,56
2022-11-08 00:00:00+00:00,11.0,8.0,121,63
2022-11-09 00:00:00+00:00,10.0,10.0,253,74
2022-11-10 00:00:00+00:00,11.0,7.0,216,79
2022-11-11 00:00:00+00:00,6.0,5.0,233,65
2022-11-12 00:00:00+00:00,6.0,3.0,65,22
2022-11-13 00:00:00+00:00,,,2,2
