time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-04 00:00:00+00:00,6.0,4.0,175,81
2022-04-05 00:00:00+00:00,1.0,1.0,199,76
2022-04-06 00:00:00+00:00,3.0,3.0,160,82
2022-04-07 00:00:00+00:00,6.0,6.0,262,103
2022-04-08 00:00:00+00:00,4.0,4.0,148,64
2022-04-09 00:00:00+00:00,16.0,6.0,88,39
2022-04-10 00:00:00+00:00,,,78,35
2022-04-11 00:00:00+00:00,2.0,1.0,224,95
2022-04-12 00:00:00+00:00,2.0,2.0,219,108
2022-04-13 00:00:00+00:00,4.0,2.0,177,93
2022-04-14 00:00:00+00:00,1.0,1.0,140,77
2022-04-15 00:00:00+00:00,1.0,1.0,172,65
2022-04-16 00:00:00+00:00,3.0,3.0,69,38
2022-04-17 00:00:00+00:00,4.0,2.0,102,34
2022-04-18 00:00:00+00:00,,,6,4
