referrer,views_total,views_unique
Google,965,196
gitblit.github.io,291,79
github.com,177,45
DuckDuckGo,129,114
Bing,91,75
cn.bing.com,64,41
yandex.ru,30,21
Baidu,11,10
stackoverflow.com,8,5
link.csdn.net,7,5
