referrer,views_total,views_unique
Google,367,208
gitblit.github.io,359,74
github.com,231,50
DuckDuckGo,126,107
Bing,86,76
cn.bing.com,59,33
yandex.ru,19,15
Baidu,19,14
gitee.com,19,4
iciql.com,10,1
