referrer,views_total,views_unique
Google,371,217
gitblit.github.io,344,53
github.com,251,57
DuckDuckGo,78,71
Bing,33,27
yandex.ru,22,20
cn.bing.com,15,13
link.csdn.net,12,9
gitblit.com,11,8
sogou.com,9,1
