referrer,views_total,views_unique
Google,268,172
gitblit.github.io,240,62
DuckDuckGo,135,118
github.com,100,37
Bing,78,64
cn.bing.com,48,35
Baidu,31,18
yandex.ru,30,27
gitblit.com,15,2
ecosia.org,8,7
