time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-15 00:00:00+00:00,6.0,4.0,116,49
2021-11-16 00:00:00+00:00,5.0,4.0,248,59
2021-11-17 00:00:00+00:00,1.0,1.0,226,65
2021-11-18 00:00:00+00:00,12.0,6.0,342,54
2021-11-19 00:00:00+00:00,5.0,5.0,170,60
2021-11-20 00:00:00+00:00,,,81,28
2021-11-21 00:00:00+00:00,4.0,4.0,107,30
2021-11-22 00:00:00+00:00,3.0,3.0,122,74
2021-11-23 00:00:00+00:00,1.0,1.0,200,58
2021-11-24 00:00:00+00:00,4.0,4.0,266,62
2021-11-25 00:00:00+00:00,11.0,5.0,197,54
2021-11-26 00:00:00+00:00,2.0,2.0,222,54
2021-11-27 00:00:00+00:00,1.0,1.0,57,29
2021-11-28 00:00:00+00:00,3.0,3.0,46,24
