referrer,views_total,views_unique
Google,318,193
gitblit.github.io,290,74
github.com,181,56
DuckDuckGo,149,122
Bing,94,65
cn.bing.com,33,24
stackoverflow.com,25,8
yandex.ru,15,14
Baidu,15,11
StartPage,14,1
