referrer,views_total,views_unique
Google,412,217
gitblit.github.io,290,92
github.com,223,77
DuckDuckGo,166,143
Bing,56,50
Baidu,45,27
cn.bing.com,44,27
yandex.ru,19,18
gitee.com,19,6
ecosia.org,11,11
