time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-12 00:00:00+00:00,1.0,1.0,75,23
2021-12-13 00:00:00+00:00,7.0,6.0,448,95
2021-12-14 00:00:00+00:00,5.0,5.0,567,95
2021-12-15 00:00:00+00:00,7.0,6.0,362,83
2021-12-16 00:00:00+00:00,5.0,4.0,172,70
2021-12-17 00:00:00+00:00,7.0,6.0,282,70
2021-12-18 00:00:00+00:00,3.0,3.0,71,24
2021-12-19 00:00:00+00:00,1.0,1.0,79,20
2021-12-20 00:00:00+00:00,2.0,2.0,168,58
2021-12-21 00:00:00+00:00,5.0,5.0,89,43
2021-12-22 00:00:00+00:00,2.0,2.0,163,54
2021-12-23 00:00:00+00:00,1.0,1.0,122,29
2021-12-24 00:00:00+00:00,4.0,4.0,91,37
2021-12-25 00:00:00+00:00,3.0,2.0,36,15
2021-12-26 00:00:00+00:00,,,4,2
