time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-09 00:00:00+00:00,2.0,2.0,63,24
2022-10-10 00:00:00+00:00,1.0,1.0,131,68
2022-10-11 00:00:00+00:00,5.0,5.0,244,60
2022-10-12 00:00:00+00:00,4.0,4.0,194,68
2022-10-13 00:00:00+00:00,4.0,3.0,139,64
2022-10-14 00:00:00+00:00,,,80,54
2022-10-15 00:00:00+00:00,8.0,5.0,177,35
2022-10-16 00:00:00+00:00,8.0,4.0,174,30
2022-10-17 00:00:00+00:00,8.0,3.0,194,61
2022-10-18 00:00:00+00:00,4.0,4.0,179,68
2022-10-19 00:00:00+00:00,13.0,3.0,174,66
2022-10-20 00:00:00+00:00,27.0,7.0,120,57
2022-10-21 00:00:00+00:00,,,87,45
2022-10-22 00:00:00+00:00,25.0,9.0,66,25
2022-10-23 00:00:00+00:00,,,4,2
